A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,39,39,59
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,36,36,57
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,25,25,60
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,473,473,782
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,330,330,796
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,399,399,762
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,193,193,625
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,587,587,1031
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,570,570,1119
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,697,697,1026
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,105,105,176
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,90,90,172
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,137,137,372
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,270,270,426
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,243,243,483
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,195,195,487
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,220,220,459
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,82,82,231
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,71,71,232
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,78,78,246
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,218,218,610
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,103,103,274
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,207,207,615
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,42,42,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,27,27,49
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,142,142,278
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,247,247,421
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,242,242,401
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,121,121,379
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,138,138,359
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,120,120,172
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,83,83,307
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,418,418,949
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,412,412,978
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,451,451,858
