A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,112,112,248
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,112,112,239
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,110,110,246
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,459,459,921
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,459,459,915
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,470,470,889
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,40,40,60
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,43,43,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,31,31,62
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,778,778,1281
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,764,764,1251
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,732,732,1287
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,51,51,120
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,303,303,689
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,687,687,1405
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,220,220,427
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,239,239,417
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,285,285,469
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,304,304,487
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,211,211,428
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,409,409,795
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,411,411,787
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,419,419,752
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,101,101,420
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,155,155,398
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,146,146,421
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,230,230,543
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,220,220,479
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,327,327,693
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,65,65,122
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,79,79,116
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,84,84,112
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,74,74,122
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,48,48,116
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,354,354,639
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,261,261,486
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,114,114,221
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,234,234,592
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,107,107,217
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,110,110,208
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,637,637,1293
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,667,667,1365
