A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,58,58,122
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,335,335,732
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,316,316,728
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,339,339,739
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,755,755,1138
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,746,746,1277
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,99,99,237
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,89,89,167
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,812,812,1262
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,231,231,456
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,304,304,540
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,311,311,505
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,343,343,544
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,281,281,466
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,259,259,510
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,231,231,511
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,207,207,507
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,282,282,695
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,51,51,157
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,66,66,160
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,214,214,698
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,263,263,650
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,85,85,177
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,110,110,229
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,123,123,217
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,249,249,442
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,92,92,167
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,27,27,60
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,509,509,949
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,543,543,941
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,24,24,57
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,437,437,861
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,20,20,56
