A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,71,71,183
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,65,65,180
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,77,77,186
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,425,425,988
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,317,317,954
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,335,335,941
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,25,25,60
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,9,9,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,25,25,62
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,492,492,1348
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,559,559,1348
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,659,659,1384
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,47,47,176
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,49,49,124
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,49,49,184
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,210,210,472
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,150,150,405
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,119,119,298
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,202,202,425
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,250,250,591
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,225,225,580
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,229,229,559
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,99,99,364
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,61,61,350
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,73,73,361
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,206,206,495
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,201,201,491
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,183,183,480
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,17,17,30
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,19,19,59
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,115,115,301
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,106,106,290
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,11,11,58
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,16,16,61
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,13,13,58
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,15,15,63
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,8,8,57
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,419,419,1394
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,418,418,1567
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,486,486,1428
