A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,60,60,124
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,119,119,310
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,59,59,99
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,56,56,123
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,600,600,1069
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,602,602,1059
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,618,618,1024
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1330,1330,1935
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1330,1330,2037
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,78,78,195
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,93,93,190
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,172,172,242
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1330,1330,2079
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,153,153,389
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,194,194,383
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,350,350,550
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,299,299,419
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,367,367,556
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,155,155,396
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,509,509,796
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,456,456,784
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,431,431,730
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,156,156,300
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,143,143,306
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,476,476,947
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,453,453,921
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,175,175,245
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,43,43,62
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,45,45,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,56,56,62
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,92,92,184
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,152,152,209
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,584,584,950
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,921,921,1369
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,764,764,1292
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,836,836,1320
