A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,95,95,186
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,103,103,180
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,103,103,228
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,471,471,927
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,454,454,939
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,441,441,903
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,22,22,60
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,11,11,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,20,20,62
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,688,688,1332
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,698,698,1400
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,763,763,1319
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,56,56,120
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,56,56,123
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,69,69,124
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,176,176,425
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,198,198,433
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,224,224,445
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,298,298,596
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,307,307,640
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,304,304,562
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,145,145,418
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,160,160,400
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,170,170,408
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,229,229,556
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,161,161,549
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,170,170,537
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,27,27,62
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,20,20,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,15,15,62
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,101,101,231
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,223,223,432
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,166,166,445
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,167,167,413
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,86,86,179
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,100,100,177
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,39,39,124
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,55,55,122
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,64,64,120
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,445,445,1361
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,395,395,1453
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,439,439,1393
