A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,168.0,46,191
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,164.5,31,180
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,221.0,40,241
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,706.5,281,847
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,815.5,223,927
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,787.0,224,899
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,52.5,15,60
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,55.0,14,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,50.5,23,62
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1025.5,311,1181
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1088.5,325,1251
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,983.0,348,1157
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,88.0,16,96
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,52.0,18,61
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,111.0,26,124
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,359.5,97,408
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,365.0,102,416
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,287.5,91,333
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,564.0,156,642
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,578.5,117,637
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,578.5,109,633
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,317.0,88,361
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,320.0,68,354
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,376.0,50,401
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,554.5,87,598
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,572.0,78,611
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,553.0,58,582
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,114.5,19,124
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,109.5,21,120
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,105.0,32,121
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,544.5,227,658
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,399.0,110,454
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,349.5,105,402
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,379.0,58,408
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,555.0,164,637
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,561.5,145,634
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,191.0,46,214
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,193.0,40,213
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,190.5,51,216
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1213.5,307,1367
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1263.5,245,1386
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1210.0,284,1352
