A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,180.5,21,191
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,153.0,30,168
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,798.0,198,897
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,698.5,167,782
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,58.0,8,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,51.5,9,56
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,196.0,42,217
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,175.5,53,202
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,768.5,291,914
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,42.0,40,62
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,87.5,43,109
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1037.5,299,1187
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1133.0,304,1285
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,173.0,56,201
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,192.5,81,233
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,109.5,25,122
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,100.5,23,112
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,52.5,15,60
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,345.0,108,399
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,363.0,158,442
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,334.0,56,362
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,318.5,75,356
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,358.5,91,404
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,471.5,91,517
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,527.5,85,570
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1252.0,244,1374
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,136.0,76,174
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,607.0,138,676
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,292.5,39,312
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,325.5,37,344
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,438.0,106,491
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,479.5,105,532
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,48.5,11,54
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,55.5,13,62
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1007.5,447,1231
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,418.5,117,477
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,269.5,51,295
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,541.0,104,593
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,100.5,11,106
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,115.0,18,124
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1269.5,197,1368
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1076.0,160,1156
