A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,123.0,2,124
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,298.0,24,310
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,93.0,12,99
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,120.0,6,123
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,967.0,204,1069
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,957.5,203,1059
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,899.0,250,1024
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1685.0,500,1935
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1817.5,439,2037
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,177.5,35,195
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,167.5,45,190
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,196.5,91,242
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1867.5,423,2079
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,357.5,63,389
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,337.5,91,383
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,479.5,141,550
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,360.5,117,419
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,498.5,115,556
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,364.0,64,396
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,733.0,126,796
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,726.5,115,784
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,658.0,144,730
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,282.0,36,300
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,290.0,32,306
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,856.5,181,947
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,845.5,151,921
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,202.0,86,245
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,55.5,13,62
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,52.5,15,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,51.5,21,62
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,163.5,41,184
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,165.0,88,209
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,816.5,267,950
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1186.5,365,1369
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1168.0,248,1292
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1154.0,332,1320
