A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,23.5,5,26
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,18.0,6,21
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,677.5,67,711
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,624.5,69,659
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,49.0,16,57
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,502.5,147,576
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,717.5,149,792
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,153.5,37,172
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,988.0,144,1060
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1083.5,151,1159
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,99.5,21,110
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,112.0,10,117
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,103.5,15,111
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,214.5,41,235
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,246.0,72,282
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,359.0,48,383
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,366.0,56,394
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,384.0,46,407
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,981.0,170,1066
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,371.5,115,429
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,138.5,25,151
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,155.5,39,175
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,499.5,115,557
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,588.0,66,621
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,330.5,99,380
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,252.5,65,285
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,104.0,28,118
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,949.0,244,1071
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,381.0,58,410
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,274.5,51,300
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,365.5,87,409
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,919.0,144,991
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,828.5,145,901
