A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,698.0,122,759
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,601.5,123,663
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,538.0,156,616
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,44.0,14,51
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,622.5,155,700
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,118.0,34,135
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,777.5,217,886
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,876.0,194,973
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,142.5,39,162
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,151.5,43,173
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,213.5,43,235
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,171.0,44,193
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,105.0,26,118
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,371.0,72,407
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,296.0,82,337
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,393.5,75,431
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,405.0,54,432
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,777.0,188,871
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,414.5,105,467
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,93.0,20,103
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,477.0,70,512
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,523.0,80,563
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,210.5,103,262
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,131.5,37,150
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,972.0,272,1108
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,422.0,80,462
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,322.5,111,378
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,361.5,93,408
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,143.5,27,157
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,166.0,24,178
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,109.0,14,116
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,858.0,128,922
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,726.5,149,801
