A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,114.0,10,119
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,685.0,126,748
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,678.0,120,738
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,684.5,83,726
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,1.0,0,1
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,969.5,143,1041
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1005.0,124,1067
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,169.0,18,178
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,202.0,46,225
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,966.5,179,1056
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,483.5,39,503
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,450.0,80,490
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,343.0,72,379
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,452.0,90,497
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,362.5,35,380
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,423.5,71,459
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,421.0,84,463
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,417.5,39,437
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,549.5,37,568
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,101.5,17,110
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,112.0,10,117
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,556.0,26,569
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,533.5,43,555
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,209.0,44,231
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,164.5,33,181
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,525.0,38,544
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,153.5,29,168
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,138.0,38,157
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,48.5,17,57
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,804.0,164,886
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,820.5,169,905
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,49.5,9,54
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,754.0,144,826
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,48.0,12,54
