A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,159.0,16,167
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,140.0,44,162
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,161.5,17,170
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,974.0,198,1073
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,953.0,228,1067
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,859.0,302,1010
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,60.5,7,64
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,69.5,5,72
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,62.0,16,70
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1603.0,324,1765
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1530.5,333,1697
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1599.5,323,1761
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,207.0,58,236
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,43.0,30,58
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1477.0,316,1635
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,336.5,81,377
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,559.0,114,616
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,517.0,122,578
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,614.5,105,667
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,340.0,104,392
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,533.0,82,574
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,535.0,98,584
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,484.5,143,556
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,281.0,22,292
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,250.0,60,280
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,277.5,33,294
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,571.5,85,614
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,544.5,99,594
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,48.5,23,60
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,210.5,59,240
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,348.5,75,386
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,183.0,56,211
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,45.0,24,57
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,55.0,0,55
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,522.0,78,561
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,48.0,6,51
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,54.5,11,60
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1433.0,242,1554
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1468.0,286,1611
