A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,118.5,11,124
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,112.5,15,120
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,120.0,8,124
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,1026.5,159,1106
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,1016.5,181,1107
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,940.0,202,1041
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1925.0,364,2107
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1857.5,345,2030
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1873.5,379,2063
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,134.0,28,148
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,120.5,25,133
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,111.5,19,121
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1307.0,196,1405
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,341.0,100,391
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,313.5,131,379
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,441.0,102,492
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,426.5,97,475
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,445.0,92,491
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,332.0,110,387
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,669.0,124,731
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,642.0,162,723
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,579.0,198,678
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,306.0,8,310
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,286.0,26,299
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,300.5,19,310
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,828.5,113,885
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,790.0,122,851
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,119.5,9,124
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,140.0,24,152
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,55.0,14,62
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,52.0,16,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,58.5,7,62
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,165.5,27,179
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,59.0,4,61
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,812.5,165,895
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,58.0,8,62
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,50.5,15,58
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1258.5,163,1340
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1316.5,177,1405
