A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,100.0,30,115
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,94.0,28,108
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,957.0,220,1067
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,895.5,203,997
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,152.5,37,171
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,728.0,296,876
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,95.0,14,102
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,779.5,361,960
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,58.0,4,60
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,71.5,25,84
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1392.0,312,1548
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1546.5,369,1731
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,46.5,13,53
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,51.0,16,59
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,49.5,13,56
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,287.0,34,304
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,311.5,107,365
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,365.0,78,404
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,600.5,137,669
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,663.5,103,715
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1291.0,318,1450
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,662.0,192,758
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,258.0,44,280
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,283.5,21,294
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,701.5,267,835
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,794.0,170,879
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,321.0,140,391
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,7.5,5,10
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,54.0,4,56
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,60.0,2,61
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,47.0,22,58
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1266.0,698,1615
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,378.0,92,424
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,342.0,84,384
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,328.5,195,426
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,51.0,10,56
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,49.0,14,56
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1270.0,214,1377
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1224.5,209,1329
