A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,113.5,21,124
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,106.5,11,112
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,808.0,254,935
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,873.5,137,942
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,110.5,27,124
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,788.5,185,881
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,55.5,9,60
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,961.0,250,1086
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,59.5,1,60
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,53.0,20,63
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1500.0,228,1614
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1523.5,491,1769
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,106.0,24,118
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,49.5,17,58
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,48.5,5,51
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,278.0,40,298
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,312.5,69,347
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,399.5,49,424
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,474.0,66,507
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,541.5,105,594
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1366.0,150,1441
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,670.5,111,726
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,263.5,15,271
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,284.5,31,300
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,796.0,116,854
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,873.5,119,933
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,343.5,87,387
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,98.5,31,114
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,54.0,4,56
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,58.5,7,62
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,93.0,50,118
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1596.5,371,1782
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,370.0,126,433
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,333.0,88,377
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,410.0,90,455
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,51.0,6,54
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,53.0,10,58
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1277.5,253,1404
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1138.5,129,1203
