A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,117.0,10,122
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,691.0,82,732
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,693.5,69,728
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,679.0,120,739
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1015.0,246,1138
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1190.5,173,1277
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,227.5,19,237
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,141.5,51,167
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1160.5,203,1262
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,432.0,48,456
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,502.0,76,540
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,450.5,109,505
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,497.0,94,544
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,426.5,79,466
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,468.5,83,510
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,475.0,72,511
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,482.5,49,507
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,650.0,90,695
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,155.0,4,157
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,150.5,19,160
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,673.5,49,698
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,613.0,74,650
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,152.5,49,177
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,215.5,27,229
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,191.5,51,217
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,410.0,64,442
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,139.5,55,167
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,49.5,21,60
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,852.5,193,949
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,833.0,216,941
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,51.0,12,57
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,799.0,124,861
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,49.5,13,56
