A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,165.0,42,186
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,106.0,26,119
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,151.5,35,169
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,1004.0,212,1110
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,935.5,283,1077
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,887.5,279,1027
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1873.5,393,2070
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1692.5,401,1893
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1740.5,459,1970
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,112.0,18,121
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,101.5,35,119
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,105.5,33,122
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1376.0,206,1479
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,574.0,130,639
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,516.0,94,563
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,611.5,109,666
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,340.5,99,390
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,572.0,94,619
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,527.0,172,613
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,526.5,137,595
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,299.0,16,307
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,267.0,58,296
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,292.0,30,307
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,824.5,129,889
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,790.5,137,859
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,110.5,33,127
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,119.0,10,124
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,57.5,9,62
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,57.0,6,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,60.0,4,62
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,327.0,118,386
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,326.5,107,380
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,97.5,47,121
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,57.5,7,61
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,797.5,181,888
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,56.0,12,62
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,52.5,13,59
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1305.5,237,1424
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1360.0,200,1460
