A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,928.5,117,987
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,902.0,136,970
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,838.5,113,895
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1240.0,114,1297
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1344.5,135,1412
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,192.5,21,203
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,317.5,79,357
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1366.5,125,1429
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,337.5,85,380
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,326.5,89,371
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,458.0,44,480
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,413.0,38,432
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,485.5,43,507
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,350.5,65,383
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,441.5,59,471
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,418.0,68,452
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,376.5,57,405
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,238.0,24,250
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,265.0,32,281
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,261.5,31,277
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,671.0,68,705
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,644.5,67,678
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,321.0,82,362
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,203.5,17,212
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,54.5,3,56
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,57.5,3,59
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,59.0,2,60
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,182.0,14,189
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,321.5,61,352
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,670.0,66,703
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1062.0,166,1145
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1044.5,121,1105
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1053.5,143,1125
