A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,626.5,171,712
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,737.0,122,798
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,732.5,95,780
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,558.5,45,581
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,968.0,168,1052
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1043.0,218,1152
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,945.5,315,1103
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,156.5,23,168
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,322.0,64,354
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,341.0,136,409
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,410.0,62,441
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,429.0,64,461
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,434.0,38,453
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,112.5,13,119
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,106.0,6,109
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,109.5,11,115
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,531.5,65,564
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,229.5,35,247
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,516.0,42,537
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,160.5,23,172
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,170.0,64,202
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,350.5,107,404
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,368.5,47,392
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,423.5,81,464
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,414.0,52,440
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,151.5,47,175
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,237.0,70,272
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,47.5,15,55
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,183.0,62,214
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,183.0,32,199
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,814.0,118,873
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,823.0,162,904
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,815.5,149,890
