A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,974.5,189,1069
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,963.5,161,1044
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,898.5,245,1021
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1355.5,345,1528
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1621.5,341,1792
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,165.5,41,186
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,171.5,29,186
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,161.5,49,186
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1889.0,434,2106
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,345.0,98,394
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,321.5,131,387
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,451.0,78,490
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,429.5,77,468
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,436.5,117,495
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,361.5,75,399
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,802.0,78,841
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,769.5,143,841
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,568.5,173,655
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,282.0,36,300
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,299.5,21,310
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,302.0,14,309
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,835.5,147,909
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,792.5,191,888
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,157.5,53,184
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,56.5,11,62
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,58.5,3,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,55.0,10,60
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,162.5,35,180
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,226.5,79,266
ABQ,JFK,35.0403,-106.6092,40.6397,-73.7789,1.0,0,1
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,839.0,166,922
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1480.0,232,1596
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1349.5,231,1465
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1412.0,210,1517
