A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,172.5,9,177
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,154.0,12,160
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,918.0,226,1031
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,835.0,206,938
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,155.5,25,168
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,915.0,122,976
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,59.5,7,63
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1299.5,389,1494
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1494.0,316,1652
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,6.0,4,8
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,5.5,5,8
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,55.0,10,60
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,49.0,14,56
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,54.5,15,62
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,323.0,80,363
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,281.5,29,296
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,295.5,111,351
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,353.0,96,401
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,538.0,116,596
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,628.0,108,682
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,784.5,225,897
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,7.0,4,9
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,478.0,108,532
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,259.0,24,271
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,279.0,36,297
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,694.5,233,811
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,795.5,205,898
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,52.5,7,56
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1191.5,237,1310
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,400.5,95,448
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,345.5,99,395
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,483.0,128,547
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,388.0,94,435
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,97.0,14,104
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,107.0,14,114
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1403.5,261,1534
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1230.5,203,1332
