A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,174.5,23,186
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,159.0,24,171
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,174.0,16,182
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,1040.0,224,1152
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,1051.5,223,1163
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,892.0,224,1004
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,59.0,2,60
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,60.5,3,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,61.5,1,62
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1641.5,441,1862
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1511.0,402,1712
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1624.0,362,1805
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,113.5,21,124
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,7.5,3,9
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1454.5,293,1601
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,334.5,85,377
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,456.5,135,524
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,447.5,115,505
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,487.5,139,557
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,349.0,90,394
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,647.0,158,726
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,663.0,140,733
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,610.5,141,681
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,290.5,39,310
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,264.5,41,285
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,289.0,34,306
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,801.5,205,904
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,785.0,162,866
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,8.5,1,9
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,111.0,22,122
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,54.5,11,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,52.5,15,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,52.0,20,62
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,345.5,93,392
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,108.5,23,120
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,8.0,0,8
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,114.5,19,124
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,800.5,221,911
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,112.5,9,117
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,95.5,29,110
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1401.0,248,1525
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1463.0,226,1576
