A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,675.0,174,762
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,720.5,119,780
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,728.5,73,765
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,565.5,29,580
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,994.5,111,1050
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1087.5,203,1189
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,940.0,284,1082
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,211.5,19,221
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,368.5,49,393
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,420.0,90,465
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,357.0,100,407
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,489.0,76,527
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,485.0,66,518
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,468.5,75,506
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,106.5,23,118
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,95.5,15,103
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,159.5,19,169
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,545.5,51,571
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,158.5,25,171
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,541.5,35,559
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,212.5,29,227
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,155.5,47,179
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,384.0,60,414
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,444.0,50,469
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,417.5,59,447
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,198.0,54,225
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,158.5,37,177
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,169.0,16,177
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,50.5,15,58
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,51.0,14,58
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,858.5,87,902
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,864.5,99,914
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,872.0,112,928
