A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,172.5,21,183
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,169.0,22,180
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,173.0,26,186
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,879.0,218,988
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,877.5,153,954
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,867.5,147,941
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,54.5,11,60
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,58.5,7,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,55.0,14,62
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1267.5,161,1348
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1230.0,236,1348
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1240.0,288,1384
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,165.5,21,176
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,110.0,28,124
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,166.5,35,184
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,418.5,107,472
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,372.5,65,405
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,266.0,64,298
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,377.5,95,425
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,544.0,94,591
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,546.0,68,580
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,526.5,65,559
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,345.5,37,364
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,338.0,24,350
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,350.0,22,361
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,443.0,104,495
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,441.0,100,491
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,441.5,77,480
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,28.5,3,30
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,51.0,16,59
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,268.0,66,301
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,256.0,68,290
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,54.5,7,58
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,54.0,14,61
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,55.5,5,58
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,62.5,1,63
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,56.0,2,57
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1311.0,166,1394
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1499.0,136,1567
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1328.5,199,1428
